country,client_ip,gender,age,income,is_banned,requested_file
0,8522054175,1,2,3,0,4774
26,5538110202,0,2,4,0,16
90,1701189631,0,5,4,0,1110
40,17316610731,0,2,7,0,6516
97,18620772203,1,1,0,1,8584
50,234438595,1,0,7,0,5402
31,140230235210,1,1,6,0,2561
168,94209120195,0,7,2,0,5370
157,21224241242,0,2,5,0,9650
99,8316624253,0,5,5,0,3481
82,95235244165,0,4,7,0,6706
83,16045468,0,0,4,0,5019
30,72049056,0,1,5,0,3168
116,17125116200,1,5,6,0,5859
118,23438224154,0,5,5,1,2720
104,16628022,1,0,7,0,3784
67,325169168,0,3,0,0,684
95,21420022433,1,4,6,0,5064
84,2127924512,0,3,4,0,5035
67,17418165234,0,4,2,0,5674
31,7949130241,0,4,0,0,3057
106,150203131232,0,3,1,0,6184
111,17513463,1,3,2,0,3229
64,23321730,0,2,1,0,6414
139,284718212,1,4,2,0,4413
15,229253138193,0,7,6,0,6810
125,606880184,1,2,5,0,3854
117,189180246177,0,2,4,0,1308
29,160121170154,0,5,7,0,6454
154,10108222193,1,1,0,0,2399
1,9221579108,0,6,3,0,9531
2,2359879161,1,1,4,0,8757
162,12814623195,0,5,0,0,2320
60,236125818,1,6,5,0,9025
148,3520838200,0,0,5,0,253
184,20677147187,1,6,3,0,4486
22,22610820917,0,4,6,0,5252
36,36020450,0,4,4,0,1379
146,22422712110,1,2,2,0,5501
99,8316624101,1,2,6,0,1451
139,37123175202,0,4,0,0,4896
69,165128156,1,0,0,0,9918
160,194170133108,0,1,0,0,2660
127,17249146104,0,0,0,1,1552
155,244222137238,0,0,7,0,5027
65,21115786200,1,4,4,0,5399
105,113131142158,1,2,6,0,7427
42,1651054998,0,7,7,0,3006
172,19910113153,0,5,5,0,3569
170,6823925243,1,0,3,1,5217
91,615525208,1,6,3,0,2135
19,2441412153,0,3,5,0,1350
119,15019245243,0,5,0,0,7963
62,7762191208,1,4,7,0,6728
121,241239122164,0,5,0,0,6152
88,18818314526,0,1,3,0,5701
129,2812340169,0,6,3,0,555
36,221150162138,1,0,4,0,3851
182,1310913517,0,7,5,0,6385
127,17249146193,0,7,0,1,7475
148,3520838207,1,1,7,0,4879
14,20323915553,1,0,0,0,9377
4,13010184116,0,5,3,0,3311
40,17516137129,1,7,0,0,9014
178,52191228102,0,3,7,0,5552
69,165128196,0,4,2,0,2044
100,8218337154,1,5,5,0,8809
126,47933848,1,0,3,0,575
96,13621129130,1,4,6,0,188
103,22818821327,1,0,2,0,1294
61,218337374,0,0,5,0,7116
137,22810999130,1,5,3,0,3060
10,1816218913,1,6,5,0,8014
145,203242331,1,3,6,0,7420
33,19619396127,0,0,1,0,5961
173,18514085114,1,5,3,0,3680
77,17919918994,1,4,3,0,3330
42,16510549197,0,6,7,0,396
58,141244246100,0,0,5,0,4187
46,183104182143,1,5,7,0,1195
70,5775119225,0,0,3,0,7815
5,1043361246,1,7,5,0,5006
196,2413113667,0,1,4,1,6035
166,2191691733,0,2,0,1,2003
136,245939184,1,5,1,0,3800
177,12318916155,0,3,5,0,9667
141,58170123106,0,1,6,0,5551
176,59223830,0,3,1,0,2856
81,1442238776,1,0,1,0,6382
128,731878523,1,1,7,0,2753
134,215186154111,1,1,6,0,6780
60,7416198141,0,1,0,0,3041
130,2011256109,0,7,3,0,6513
111,3318716468,0,3,1,0,799
32,11313859181,1,5,6,0,7620
4,1801035153,1,7,4,0,8051
158,227234175188,0,4,1,0,8643
178,6679176189,1,4,5,0,8077
58,24020721088,1,4,1,0,8416
83,206250215143,1,0,2,0,9040
44,20445677,1,2,6,0,132
175,19435174158,0,7,3,0,4066
168,332424796,0,1,4,0,7246
131,1133370220,1,4,2,0,877
55,50258551,0,4,1,0,7991
28,5048219223,0,6,6,0,7351
131,1133370233,1,4,5,0,5183
61,2183373106,0,6,0,0,7760
84,1702473165,0,2,6,0,929
71,5717023148,1,4,5,0,9173
109,46164248,1,5,4,0,7487
88,188183145125,0,3,5,0,8342
69,2218810870,1,0,0,0,3156
151,343844147,0,5,6,0,380
15,218230191216,1,3,4,0,5636
159,136163207180,0,7,6,0,5965
45,1932491643,0,6,1,0,2147
28,1962027353,1,0,1,0,2573
12,5018363225,0,5,6,0,5450
122,208197164100,1,7,3,0,9243
109,64236192243,1,1,0,0,5505
17,168201241126,1,2,5,0,7309
49,2611024629,1,3,2,0,5843
174,138148380,1,4,5,0,3900
186,2046140226,1,6,2,0,7076
111,1751341,1,4,4,0,3021
78,10319516123,1,2,3,1,7362
155,244222137165,1,3,5,0,2446
57,2351326926,1,3,1,0,594
143,144103172235,1,6,0,0,2880
97,1862077242,0,1,2,1,4430
154,2452021056,0,5,5,0,2801
100,2223871224,1,7,6,0,3431
47,10419418218,1,4,3,0,7224
187,183782353,0,6,6,0,6482
122,7911185253,0,4,5,0,9454
156,18283612,1,6,1,0,1600
105,11313114290,1,4,0,0,9017
27,415322476,1,7,0,0,2815
131,7221418212,1,0,3,0,7110
90,1701189627,1,5,3,0,926
187,7816824166,1,5,3,0,3143
134,21518615439,0,1,0,0,9704
164,1351295940,1,0,1,0,578
182,3124181185,0,5,0,0,1291
179,777018064,1,3,7,0,8754
145,130122112123,1,4,1,0,1361
185,1487762217,0,6,5,0,5833
68,1824411338,0,5,6,0,8959
130,19714817892,1,2,2,0,937
29,2411950145,1,4,1,0,1303
22,1431914028,0,5,0,0,2933
94,5112747168,1,7,6,0,2282
51,1704942159,1,6,5,0,9868
99,11439150,1,4,7,0,4102
111,8920268115,0,6,7,0,3391
123,223168187152,1,3,7,0,192
85,96859869,0,2,3,0,8416
100,108123231224,1,2,5,0,287
182,84123136167,0,0,5,0,5975
108,15219011232,1,3,1,0,4478
102,2415712134,1,6,1,0,5677
189,1027998101,0,4,1,0,905
142,171706288,0,2,3,0,9289
106,4823471206,0,2,6,0,2390
42,1651054978,0,6,0,0,2052
103,1285317566,1,0,4,0,3617
19,3317093123,1,3,4,0,1315
141,953817292,1,6,3,0,6419
122,23617849130,1,7,0,0,9295
48,178869558,0,6,3,0,1495
112,131254135209,1,1,5,0,1732
77,179199189170,0,0,4,0,680
156,195761023,0,2,2,0,5276
187,7816824198,0,7,3,0,8588
79,102240204177,1,2,7,1,3570
186,224113160178,1,1,3,0,9656
83,20625021581,1,3,4,0,915
37,1642543333,1,6,3,0,1206
103,128531752,1,4,4,0,9956
111,175134163,0,2,1,0,1903
50,2344385155,0,0,0,0,1190
53,15317412123,0,4,6,0,9783
60,14511144254,0,2,5,0,3590
135,2141616122,1,1,7,0,243
109,16524526251,1,0,6,0,4124
96,13621129195,1,4,6,0,9393
133,1541914337,0,4,2,0,9336
48,1788695132,0,4,1,0,6000
136,12317480230,1,7,4,0,4277
66,1602008417,0,0,3,0,3735
31,2011167073,0,7,0,0,7537
172,203172249,0,6,3,0,3552
52,2050222173,0,3,1,0,9479
144,1783549160,0,7,4,0,129
95,214200224126,1,5,5,0,9471
78,103195161236,0,5,7,1,6269
19,24414121100,1,2,4,0,2439
62,1972512823,0,7,6,0,4596
14,111128173188,1,6,6,0,8832
136,14014140157,0,0,5,0,9698
67,325169106,1,0,2,0,6380
129,10112340155,0,5,5,0,614
140,19912219981,1,6,4,0,5529
113,241152162249,1,0,0,0,2355
117,18918024633,1,7,4,0,7601
132,17515524083,0,3,4,0,3955
59,21813239130,1,0,0,0,8551
86,2261291356,1,3,0,0,5283
86,22612913173,0,3,2,0,5683
158,188226101244,1,3,3,0,7140
147,20814254181,0,5,1,0,8319
61,2183373200,0,2,5,0,9856
189,70252156158,0,1,0,0,4703
193,2352272169,1,2,2,0,338
86,42473165,1,4,6,0,2726
24,744519423,0,6,7,0,6736
162,49193210184,0,7,3,0,6286
109,46164221,1,3,4,0,6180
80,822343118,1,2,2,0,5477
18,18914337106,1,5,0,0,3798
26,3531143168,0,3,6,0,9048
11,174791742,0,3,5,0,9997
99,7511136167,0,5,2,0,7646
141,43188150106,1,3,1,0,9662
101,22521920232,0,6,4,0,7252
150,1711653220,0,1,3,0,2917
57,241200104223,0,7,2,0,3737
42,1651054999,0,5,7,0,4146
46,183104182212,0,4,5,0,1626
45,193249164156,0,5,1,0,6443
72,112179240226,1,1,3,0,6793
128,7318785218,0,0,3,0,4904
6,1539626121,0,1,2,0,3567
55,17114217191,0,3,3,0,9235
173,14488184156,0,0,6,0,141
32,236168249198,0,2,5,0,3533
33,16460129253,1,2,4,0,8108
170,1948416150,1,2,3,1,3218
32,781953822,0,5,5,0,1168
155,244222137119,0,0,2,0,4623
0,200218233,1,6,0,0,8637
17,168201241141,0,1,0,0,9652
166,214195168194,1,5,5,1,8627
4,13010184178,0,6,1,0,5797
83,426756203,0,4,4,0,2984
143,144103172237,0,0,6,0,719
4,13010184239,1,2,2,0,1799
86,22612913114,0,6,2,0,2998
129,123456211,0,0,5,0,398
93,14716518498,1,0,0,0,4111
58,139757198,1,3,0,0,5997
20,8113813711,0,1,6,0,7617
147,2081425467,0,2,6,0,5074
39,23917246167,1,4,0,0,6930
107,12676238116,1,3,0,0,9858
45,571254548,0,6,7,0,4210
169,1651718086,1,7,3,0,9243
62,8347136185,0,1,1,0,5742
102,2415712146,0,7,1,0,5290
188,14724517665,0,7,5,0,9073
51,40124111210,0,5,1,0,5020
161,64210156226,1,5,2,0,6
44,455616911,1,0,5,0,315
18,669718652,0,0,0,0,9269
23,18425110920,0,7,7,0,9270
24,89154237181,0,6,5,0,743
133,142199146233,1,2,4,0,5532
47,207190152117,1,2,0,0,2187
179,175895610,0,7,2,0,3251
97,1862077216,1,1,3,1,4231
135,16117717199,0,0,4,0,5270
73,7216123561,1,0,3,0,520
23,23324015984,0,1,4,0,2066
38,12621616569,0,6,6,0,5554
113,4131164185,0,5,3,0,6512
71,1299755154,1,6,6,0,7986
131,2161476165,0,2,0,0,9449
153,11485200182,0,4,6,0,3924
165,8113563188,0,1,1,0,8055
32,23616824943,1,3,3,0,4348
104,9623427235,1,5,3,0,9273
122,208197164146,1,5,2,0,2465
196,225484152,0,0,1,1,9207
92,188135206112,1,0,6,0,2059
164,66125123103,0,0,7,0,9443
55,50258557,0,1,0,0,3239
163,23317213719,0,3,7,0,6387
31,2437657141,1,7,2,0,4497
82,192887131,1,5,3,0,5824
20,21114324430,0,4,3,0,2268
107,15841162238,0,2,2,0,3317
106,4823471237,0,1,1,0,8365
33,3743193199,0,0,4,0,9980
44,4556169231,1,6,3,0,1521
25,155140190,1,1,7,0,2503
170,68239252156,0,2,2,1,6553
160,691653114,0,0,0,0,7989
148,352083854,0,5,5,0,3950
113,241152162177,1,4,1,0,41
53,15317412111,1,1,5,0,5384
65,21115786229,0,6,6,0,6348
7,11823654187,0,1,6,0,9632
132,175155240188,1,1,6,0,685
109,191719273,0,6,3,0,5223
153,731821369,1,5,1,0,7587
151,343844129,0,1,3,0,2832
35,1899153,0,2,0,0,1411
145,4916712189,0,1,4,0,9089
94,209130329,0,2,4,0,6682
58,156918937,1,7,1,0,259
139,1124635183,1,5,6,0,3097
184,143126133199,0,2,3,0,7234
14,11210118126,0,5,3,0,5915
111,175134179,0,0,2,0,7045
118,23438224172,1,6,3,1,9574
19,155050121,1,4,1,0,8404
188,147245176187,0,3,2,0,5095
60,405881222,1,0,3,0,1513
93,23844144168,1,4,6,0,1456
68,10917020256,0,7,2,0,6553
82,378515319,1,6,2,0,8891
92,5110364182,0,1,4,0,2578
106,15020313115,0,0,2,0,1668
1,16320567138,0,3,7,0,5189
177,32226143101,1,4,3,0,1603
27,5734116155,1,3,6,0,5181
110,2788188101,1,7,4,0,8149
45,5712545145,1,3,6,0,783
33,16023221263,0,0,5,0,7758
144,1783549127,0,5,7,0,5886
38,126216165243,1,5,0,0,5320
170,1948416222,0,7,2,1,4680
145,1121231662,0,7,5,0,2636
58,1569189180,1,2,2,0,1075
70,5775119102,1,1,5,0,1932
74,1831990100,1,4,1,0,2817
52,4136130151,1,1,2,0,5040
166,2113119579,0,7,5,1,5403
107,5315127128,0,0,5,0,3249
85,968598231,1,0,3,0,4049
141,9538172217,1,1,2,0,2258
43,1205318090,1,1,3,1,1490
21,2151546246,0,4,7,0,4298
189,99045154,1,5,2,0,9279
176,2222777188,1,1,6,0,5877
132,621157231,1,5,4,0,3981
74,1831990219,0,2,4,0,6454
47,194282125,0,5,7,0,5686
179,175521979,0,0,7,0,9354
117,189180246189,0,0,4,0,1471
135,1611771730,1,2,3,0,397
51,40124111202,0,3,5,0,5110
61,218337378,0,3,2,0,6751
75,21311511129,0,0,1,0,3016
42,165105497,1,3,0,0,2391
111,3318716415,0,5,0,0,999
169,1651718095,0,2,5,0,8502
148,352083846,1,6,0,0,8491
13,146185140,0,2,6,0,334
51,4012411130,1,5,4,0,9197
44,24019117128,0,2,3,0,3241
101,699014919,1,6,5,0,4221
151,138211224216,0,2,3,0,3481
53,15485227,0,2,2,0,7028
113,241152162195,0,3,3,0,7891
193,12836163108,1,0,7,0,3415
121,1537524623,1,5,1,0,86
196,227225154253,0,6,4,1,8084
195,57114149178,1,2,1,0,6965
133,142199146241,0,5,5,0,5490
154,245202107,1,0,2,0,4435
41,15212023065,1,3,4,0,6303
182,13109135141,0,7,5,0,3040
69,134238231234,1,7,2,0,3494
114,999117077,0,4,5,0,4094
146,2415365178,0,6,2,0,3320
65,2111578624,0,7,4,0,3282
183,23105197124,1,7,4,0,3916
52,205022236,0,2,0,0,9326
149,22122159,0,1,2,0,1523
107,531512720,1,4,6,0,8574
164,14323111838,1,4,0,0,7652
93,10438208107,0,1,3,0,8364
133,14916845211,0,3,7,0,518
75,841236138,1,5,1,0,3723
49,20410278211,0,3,3,0,2696
35,1262228106,0,3,5,0,6921
65,21115786129,0,1,5,0,9512
89,18010217634,1,1,2,0,951
191,1601545975,1,4,3,0,1503
64,233217192,1,2,5,0,8747
170,1923224781,0,7,1,1,443
96,170199164174,0,2,4,0,2161
166,219169173172,0,7,3,1,7148
196,135253150124,1,3,1,1,1458
69,1651281119,1,1,3,0,2650
124,594120612,1,3,1,0,1729
77,179199189150,1,6,2,0,7745
12,502121728,1,3,3,0,1104
74,1831990205,0,1,4,0,5290
174,1381483137,0,2,1,0,2510
177,1619898109,0,0,4,0,489
88,6657228130,1,0,6,0,357
159,136163207110,1,0,6,0,5985
78,103195161219,1,2,2,1,4113
114,18798167249,0,4,0,0,182
181,17412357227,1,0,0,0,9044
46,18310418231,0,6,6,0,4363
59,1685913860,0,4,1,0,6606
110,2523023430,0,7,6,0,5852
193,235227273,1,3,1,0,4666
36,2348938226,0,7,5,0,6075
123,223168187102,1,1,1,0,3223
178,921245167,0,1,5,0,1734
7,11823654239,1,6,2,0,8825
55,12215155126,1,3,0,0,578
83,16045478,1,0,0,0,5557
40,261447583,0,3,2,0,7150
83,206250215177,0,1,4,0,9178
159,136163207241,1,4,4,0,6422
115,16306101,0,3,1,0,7327
52,205022231,0,5,5,0,9767
167,111153240120,0,6,5,0,2988
33,982424352,0,5,4,0,2671
167,72107194147,0,2,6,0,9664
81,232414137,1,2,3,0,5369
113,2005620147,1,5,4,0,135
88,665722813,0,7,6,0,4156
81,22131424,1,2,5,0,3960
183,238199164131,1,2,0,0,8715
40,1751613728,0,5,5,0,1112
31,7949130142,0,3,1,0,3220
41,152120230133,0,5,3,0,1414
124,234223217231,1,4,4,0,6667
101,6990149229,1,2,3,0,9421
195,57114149118,0,1,0,0,8356
196,225484196,1,1,5,1,3801
30,72049059,1,2,0,0,7198
83,160454252,0,6,4,0,5428
164,1351295931,1,0,2,0,1292
177,161989847,1,7,7,0,7759
149,2212215231,0,4,4,0,1002
108,11621868250,0,7,1,0,209
30,1040135173,0,0,6,0,5893
152,2146018399,1,7,6,0,9425
11,410718635,1,0,3,0,5314
20,211143244211,0,7,6,0,589
71,571702329,0,4,2,0,2555
23,24054139140,1,0,3,0,2234
3,23262820,1,3,2,0,6932
28,10198100104,0,2,6,0,9454
189,216145119139,1,5,2,0,1082
177,105175385,1,1,0,0,9202
136,1646312163,0,6,7,0,5454
117,189180246219,0,4,0,0,186
119,15019245173,0,1,2,0,3744
190,7825200123,1,2,7,0,416
47,10419418299,1,0,2,0,401
95,9224967107,1,1,3,0,2666
87,223313261,1,5,5,0,7854
192,895221422,0,0,0,0,6295
183,23105197128,1,5,7,0,8588
190,173245162239,1,0,0,0,4205
143,14410317277,0,5,4,0,9096
142,1717062148,0,6,5,0,7624
99,225229109199,0,0,6,0,3709
171,7925118244,0,6,3,0,5821
57,736244159,1,2,0,0,5506
166,2113119580,1,2,6,1,5693
3,23262817,1,7,0,0,9401
0,18340352,0,2,7,0,792
19,175951117,1,7,0,0,1387
47,10419418227,0,6,0,0,4351
20,205922122,0,2,2,0,5948
24,119613310,0,3,3,0,7282
164,13512959150,0,4,2,0,4085
82,2720019296,1,1,1,0,288
181,8410954110,0,2,4,0,8425
80,1541717223,1,5,2,0,8424
115,19724250205,0,3,7,0,1269
46,183104182152,0,6,5,0,8506
184,2375161142,1,0,7,0,1872
34,9911321235,1,1,4,0,862
29,2411950186,0,6,1,0,2890
144,1783549246,0,7,7,0,3580
109,64236192179,0,3,6,0,5416
66,10212294172,0,4,2,0,1278
112,3910225295,0,7,7,0,757
188,22669195157,0,4,0,0,467
80,158153161195,0,7,1,0,9399
34,182194249191,1,2,7,0,1429
184,966722191,1,4,2,0,6805
8,8024126223,0,5,5,0,5163
37,7718832252,1,5,5,0,320
7,11823654199,1,2,2,0,6236
149,188133252,0,4,7,0,8339
66,11212817859,0,7,7,0,2363
75,69616225,0,1,0,0,4974
189,9904526,0,5,0,0,6706
73,1844741135,1,4,4,0,5025
186,2225116326,0,2,6,0,1985
171,1951087910,1,7,2,0,6101
117,18918024688,0,0,0,0,53
114,2415121114,1,6,1,0,102
2,196123195122,1,7,3,0,6221
122,7911185180,0,0,5,0,985
181,133141125147,0,6,1,0,6923
33,1646012922,1,1,7,0,2406
50,2344385198,0,2,4,0,6350
177,12318916145,0,6,3,0,4200
165,13544844,1,0,3,0,9851
49,1621559254,0,2,1,0,5522
152,6648229177,0,7,5,0,2255
175,19435174159,1,3,1,0,7797
0,188213143148,0,2,0,0,287
1,16320567142,1,5,2,0,421
151,138211224196,0,7,2,0,2438
178,2252102462,1,3,5,0,5085
156,195761044,1,1,0,0,6976
148,3520838222,0,7,1,0,182
166,117239145209,0,0,3,1,3460
186,2225116382,1,6,1,0,755
51,162153153165,1,4,6,0,6416
164,1604953219,0,5,6,0,3553
75,841236218,1,1,1,0,3385
54,107654898,0,0,5,0,2616
157,21224241210,0,4,0,0,5231
25,169141173114,0,7,6,0,3882
131,14919015326,1,0,7,0,8654
119,1501924556,0,1,2,0,5456
155,244222137119,1,6,2,0,9268
107,12676238227,0,0,0,0,6206
147,20814254210,0,6,5,0,2971
49,4321365212,0,4,2,0,1621
66,1121281785,0,1,5,0,8110
71,1299755168,1,3,6,0,4002
8,219200134110,1,3,1,0,3647
35,1791718169,0,3,7,0,5860
75,15020558136,0,3,5,0,3308
96,1802481625,0,3,7,0,9896
62,834713652,1,3,2,0,7576
87,20713520695,1,4,2,0,4292
26,3531143146,0,1,0,0,1028
190,20621217199,1,4,3,0,8764
97,18620772214,0,1,2,1,4020
123,158120168216,0,0,6,0,9728
151,12962139143,0,4,2,0,54
171,1951087917,1,2,6,0,9903
10,18162189123,0,0,2,0,5430
130,197148178180,1,5,6,0,3915
125,127124141,1,0,1,0,260
80,11719859193,0,0,1,0,9671
179,1758956220,0,3,1,0,1983
6,1539626143,0,0,7,0,454
169,16517180215,0,3,1,0,1713
141,4318815075,0,6,3,0,5176
101,71209364,1,3,0,0,1242
24,1196133202,1,5,2,0,7549
35,17917181113,0,3,6,0,2127
65,21115786133,0,7,6,0,7343
82,88580220,1,3,4,0,6076
82,37180192193,1,0,5,0,7569
46,183104182191,1,7,7,0,4978
135,2081610152,0,5,4,0,6393
151,1382094642,1,6,4,0,6600
41,152120230134,0,7,3,0,138
120,39203106173,0,4,1,0,6229
66,112128178123,0,7,6,0,6518
58,141244246191,1,0,2,0,2388
172,24214618519,0,2,2,0,8328
177,23920718420,1,3,1,0,4552
149,14620279121,1,5,0,0,9406
69,1651281216,0,0,7,0,713
140,24113029251,1,0,6,0,9255
13,24118410521,0,7,7,0,2112
122,1012349945,1,7,6,0,6821
94,511274792,1,6,0,0,2118
0,4219117226,1,4,1,0,9743
191,7718412911,1,2,2,0,9022
21,215154638,1,3,7,0,6404
80,1352823966,0,1,3,0,9450
34,9911321107,0,5,0,0,8576
66,1021229422,0,2,3,0,3959
45,5712545216,0,5,7,0,1189
22,14319140110,0,7,6,0,37
120,1593344156,1,2,7,0,1375
104,1553917176,0,7,7,0,1252
158,227234175146,1,7,3,0,4470
190,19118715591,0,2,3,0,2756
96,13621129175,0,0,5,0,4930
141,68104166239,0,6,3,0,2909
188,14724517672,0,2,0,0,7591
138,1421432051,0,7,5,0,4695
194,131114156143,0,6,1,0,4134
196,107176209242,0,3,3,1,428
111,8920268180,1,0,3,0,6449
105,113131142110,0,3,2,0,832
86,22612913128,0,6,5,0,527
126,8722120747,0,0,6,0,9622
29,16285109114,1,0,4,0,372
145,1121231673,1,7,7,0,894
29,411249136,0,0,1,0,9737
175,1943517478,1,6,7,0,604
49,4321365107,1,7,2,0,6091
88,1977224111,0,5,7,0,6592
22,1321420154,0,0,0,0,4311
178,667917694,0,7,0,0,1132
145,20324233184,1,1,1,0,8608
41,1981923428,0,6,3,0,7107
171,2152362969,0,6,2,0,2513
64,23321765,1,5,5,0,1970
26,12422848141,0,4,3,0,4351
169,16517180161,0,4,2,0,1209
74,18319908,1,3,7,0,4888
137,22810999195,0,5,0,0,2154
160,69165372,0,6,1,0,8696
139,17522415156,1,1,7,0,1971
195,57114149179,0,1,5,0,8705
111,175134112,1,1,1,0,9049
196,2819125222,0,2,1,1,8062
48,178869534,0,1,0,0,8785
34,18219424986,0,1,6,0,4336
10,181621896,0,0,2,0,2386
172,221122981,0,7,6,0,3664
35,24010396194,0,0,5,0,594
19,155050254,0,2,3,0,3267
35,1899144,0,3,5,0,7548
144,555754215,0,3,3,0,2053
142,5611714540,1,0,1,0,6360
188,147245176217,1,1,3,0,6725
11,163213107176,0,5,3,0,4685
168,3324247108,1,4,4,0,8693
131,2161476204,0,1,1,0,3192
111,3318716497,0,3,2,0,6002
103,12853175229,1,5,0,0,3455
193,1283616322,0,1,1,0,3799
84,5124263186,0,3,5,0,5827
184,491517132,1,6,3,0,1125
153,7318213107,0,4,0,0,5331
29,2411950198,1,4,0,0,8146
102,24157121190,1,3,3,0,9719
160,4381226209,1,6,7,0,6870
93,1608813440,1,1,5,0,7085
106,15020313145,1,3,4,0,6775
150,13417115762,0,6,0,0,3580
83,206250215194,0,7,3,0,6530
50,2344385241,0,3,3,0,1847
170,1948416179,0,3,5,1,9653
9,688517599,1,2,1,0,8493
6,4152206217,0,0,0,0,5611
22,13214201140,1,6,1,0,2137
97,18620772169,1,3,2,1,7053
35,18991238,1,5,0,0,4905
101,83603711,1,0,5,0,7979
61,218337314,1,1,5,0,4496
12,50212172157,1,2,7,0,7269
27,4153224209,0,1,5,0,2451
188,147245176199,1,3,2,0,657
167,111153240183,1,2,3,0,9403
35,1262228139,0,6,2,0,889
141,68104166148,1,2,7,0,9032
128,1132687192,1,7,0,0,5833
130,13012159167,1,4,2,0,1119
9,1418315750,0,5,6,0,707
150,2307120672,1,6,1,0,6095
57,24120010491,0,1,1,0,1624
106,15020313118,1,2,1,0,6671
191,244173156141,1,1,6,0,1541
60,712082116,1,6,5,0,9874
178,5219122848,0,7,4,0,8893
122,196101155206,0,5,7,0,8116
173,4717718233,0,3,0,0,5228
26,18523109132,1,4,5,0,4552
151,13820946215,0,3,2,0,7337
92,188135206182,0,6,1,0,8419
132,134130145105,0,4,6,0,5448
87,7212711136,1,5,4,0,9796
174,1381483142,0,6,1,0,8702
70,577511960,1,3,5,0,2019
3,232628100,0,0,3,0,7872
136,18921119157,0,0,6,0,6450
2,1698312226,0,1,4,0,1764
125,606880234,1,3,1,0,3067
55,198194129,0,1,2,0,3807
172,2211229187,1,6,6,0,2505
183,23819916462,1,2,6,0,8949
27,15852112201,1,0,7,0,9404
39,13874493,0,5,7,0,9035
125,127124233,0,1,2,0,3834
186,226782545,0,1,2,0,5045
1,179220157201,1,2,5,0,8537
182,228221170124,0,4,5,0,8149
93,16088134131,0,0,1,0,8896
172,43164237156,0,3,1,0,2117
163,233172137192,0,3,7,0,4863
101,225219202175,0,4,0,0,3650
174,834512882,0,4,0,0,1417
26,5538110244,0,2,7,0,6812
179,1758956197,0,5,2,0,9292
23,15611610487,0,6,2,0,8966
2,196123195119,1,6,3,0,7148
52,2050222180,0,4,4,0,5468
9,1792227134,0,2,3,0,5327
189,1027998201,0,3,0,0,1350
186,224113160111,1,2,6,0,8261
37,7718832209,1,6,2,0,9130
117,189180246244,1,3,5,0,348
66,10212294212,0,5,1,0,7340
184,53254232151,1,7,6,0,7705
129,1234562200,0,2,1,0,9027
190,173245162111,1,4,1,0,777
162,7134148249,1,3,3,0,9484
130,1301215919,1,6,3,0,716
132,62115716,0,1,0,0,779
40,2202474121,0,2,0,0,4235
101,1387214578,0,0,7,0,6886
1,9221579202,0,0,6,0,9894
157,172170123192,0,6,2,0,744
123,158120168183,1,2,6,0,2199
133,119016868,1,4,7,0,3396
42,16510549121,1,5,1,0,5100
188,22669195103,0,6,6,0,6282
116,591902971,1,0,7,0,1707
116,18017672103,0,5,5,0,2948
11,15922923548,1,5,3,0,9736
61,2183373208,1,4,1,0,2505
132,6211573,0,5,3,0,8217
155,24422213764,0,1,0,0,8103
79,10139201201,1,2,6,1,9854
171,79251182254,0,2,3,0,363
149,221221557,0,7,4,0,3922
15,18711689171,0,7,2,0,4159
9,16417825174,1,4,4,0,6955
104,1466969103,1,0,1,0,3937
141,581701235,0,1,4,0,8539
191,1162569107,1,7,4,0,3937
58,14124424686,0,6,5,0,5076
39,91194160155,0,0,6,0,353
38,126216165208,0,2,6,0,712
124,1159917542,1,4,4,0,5958
170,68239252223,1,1,1,1,4464
181,13314112537,0,4,7,0,9121
159,3664197192,0,5,5,0,1885
87,13914810263,1,2,0,0,1829
172,24214618575,0,3,5,0,6693
196,2254841244,1,6,2,1,1731
92,511036437,0,5,7,0,6861
140,225156136117,0,7,7,0,9618
180,6679103249,0,3,4,0,8261
98,2523220414,1,7,0,0,7028
177,191196131136,1,6,2,0,3908
89,18010217617,0,7,1,0,1339
128,1132687236,1,7,7,0,7972
69,13423823190,1,4,4,0,2081
54,175151194154,1,6,4,0,1715
57,2351326974,0,6,5,0,5987
18,16684119115,0,7,1,0,789
39,91194160158,0,5,5,0,9280
154,10108222150,0,2,1,0,1080
122,7911185120,1,3,5,0,5533
157,5816017338,0,0,1,0,753
179,1758956134,1,1,5,0,1440
92,166117181,0,5,1,0,3743
25,155140180,0,7,3,0,3491
156,721044035,0,2,5,0,5836
142,21890130202,0,4,2,0,8614
43,2363422234,1,6,2,1,9801
65,21115786231,1,4,1,0,2869
61,2183373176,0,0,6,0,5401
177,1511142192,1,6,3,0,5570
55,16714671234,1,5,1,0,8240
143,144103172118,1,6,7,0,5030
71,571702367,0,5,5,0,4274
83,426756184,1,2,2,0,7971
46,183104182189,1,2,3,0,423
114,1602384552,0,5,6,0,6013
179,175895682,1,1,3,0,5342
52,27124159107,0,6,3,0,4756
164,2241129100,0,1,5,0,6471
53,154852116,1,0,2,0,8973
133,17311723172,0,6,1,0,8528
120,158196112209,1,0,6,0,6572
163,686414372,0,0,2,0,8198
13,23612181190,0,2,3,0,740
133,142199146135,1,4,2,0,2753
14,147155195245,1,7,0,0,2097
178,225210246108,0,6,6,0,8434
173,1448818423,1,1,0,0,2982
82,8858048,0,3,6,0,735
98,76971007,1,5,7,0,6643
